Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
YTHDF1	0	0	0	0	2	0	0	0	0	2	2	2
YTHDF2	0	0	0	0	2	0	0	0	0	2	2	2
YWHAB	0	0	0	0	1	0	0	1	0	2	2	2
Z98752.1	0	0	0	0	0	0	0	2	0	2	2	2
ZBTB24	0	0	0	0	2	0	0	0	0	2	2	2
ZBTB26	0	0	0	0	2	0	0	0	0	2	2	2
ZBTB42	0	0	0	0	2	0	0	0	0	2	2	2
ZBTB43	0	0	0	0	2	0	0	0	0	2	2	2
ZBTB8A	0	0	0	0	2	0	0	0	0	2	2	2
ZC3H12B	0	0	0	0	2	0	0	0	0	2	2	2
ZCCHC9	0	0	0	0	2	0	0	0	0	2	2	2
ZCRB1	0	1	0	0	1	0	0	0	0	2	2	2
ZCWPW1	0	0	0	0	2	0	0	0	0	2	2	2
ZDHHC14	0	0	0	0	2	0	0	0	0	2	2	2
ZDHHC15	0	0	1	0	1	0	0	0	0	2	2	2
ZDHHC2	0	0	0	0	2	0	0	0	0	2	2	2
ZDHHC23	0	0	0	0	2	0	0	0	0	2	2	2
ZDHHC24	0	0	0	0	2	0	0	0	0	2	2	2
ZFAND2A	0	0	0	0	2	0	0	0	0	2	2	2
ZFP90	0	0	0	0	2	0	0	0	0	2	2	2
ZFYVE9	0	0	0	0	2	0	0	0	0	2	2	2
ZIM3	0	0	0	0	2	0	0	0	0	2	2	2
ZKSCAN5	0	1	0	0	1	0	0	0	0	2	2	2
ZMPSTE24	0	0	0	0	2	0	0	0	0	2	2	2
ZMYND10	0	0	0	0	2	0	0	0	0	2	2	2
ZMYND12	0	0	0	0	1	1	0	0	0	2	2	2
ZNF101	0	0	0	0	2	0	0	0	0	2	2	2
ZNF12	0	0	0	0	2	0	0	0	0	2	2	2
ZNF133	0	0	0	0	2	0	0	0	0	2	2	2
ZNF143	0	0	0	0	2	0	0	0	0	2	2	2
ZNF146	0	0	0	0	2	0	0	0	0	2	2	2
ZNF148	0	0	0	0	2	0	0	0	0	2	2	2
ZNF165	0	0	0	0	2	0	0	0	0	2	2	2
ZNF189	0	0	0	0	2	0	0	0	0	2	2	2
ZNF19	0	0	0	0	2	0	0	0	0	2	2	2
ZNF211	0	0	0	0	2	0	0	0	0	2	2	2
ZNF212	0	0	0	0	2	0	0	0	0	2	2	2
ZNF221	0	0	0	0	2	0	0	0	0	2	2	2
ZNF222	0	0	0	0	2	0	0	0	0	2	2	2
ZNF225	0	0	0	0	2	0	0	0	0	2	2	2
ZNF226	0	0	0	0	2	0	0	0	0	2	2	2
ZNF227	0	0	0	0	2	0	0	0	0	2	2	2
ZNF256	0	0	0	0	2	0	0	0	0	2	2	2
ZNF260	0	0	0	0	2	0	0	0	0	2	2	2
ZNF277	0	0	0	0	2	0	0	0	0	2	2	2
ZNF287	0	0	0	0	1	1	0	0	0	2	2	2
ZNF300	0	0	0	0	2	0	0	0	0	2	2	2
ZNF302	0	0	0	0	2	0	0	0	0	2	2	2
ZNF317	0	0	0	0	1	1	0	0	0	2	2	2
ZNF322	1	0	0	0	1	0	0	0	0	2	2	2
ZNF333	0	0	0	0	1	1	0	0	0	2	2	2
ZNF34	0	0	0	0	2	0	0	0	0	2	2	2
ZNF385D	0	0	0	0	2	0	0	0	0	2	2	2
ZNF41	0	0	0	0	2	0	0	0	0	2	2	2
ZNF415	0	0	0	0	2	0	0	0	0	2	2	2
ZNF416	0	0	0	0	2	0	0	0	0	2	2	2
ZNF426	0	0	0	0	1	0	0	1	0	2	2	2
ZNF439	0	0	0	0	2	0	0	0	0	2	2	2
ZNF454	0	0	0	0	2	0	0	0	0	2	2	2
ZNF470	0	0	0	0	2	0	0	0	0	2	2	2
ZNF480	0	0	0	0	2	0	0	0	0	2	2	2
ZNF507	0	0	0	0	2	0	0	0	0	2	2	2
ZNF540	0	0	0	0	2	0	0	0	0	2	2	2
ZNF550	0	0	0	0	2	0	0	0	0	2	2	2
ZNF557	0	0	0	0	2	0	0	0	0	2	2	2
ZNF559-ZNF177	0	0	0	0	2	0	0	0	0	2	2	2
ZNF570	0	0	1	0	1	0	0	0	0	2	2	2
ZNF585B	0	0	0	0	2	0	0	0	0	2	2	2
ZNF615	0	0	0	0	2	0	0	0	0	2	2	2
ZNF620	0	0	0	0	2	0	0	0	0	2	2	2
ZNF627	0	0	0	0	2	0	0	0	0	2	2	2
ZNF662	0	0	0	0	2	0	0	0	0	2	2	2
ZNF668	0	0	0	0	2	0	0	0	0	2	2	2
ZNF692	0	0	0	0	2	0	0	0	0	2	2	2
ZNF695	0	0	0	0	2	0	0	0	0	2	2	2
ZNF705E	0	0	0	0	2	0	0	0	0	2	2	2
ZNF735	0	0	0	0	2	0	0	0	0	2	2	2
ZNF740	0	0	0	0	2	0	0	0	0	2	2	2
ZNF76	0	0	0	0	2	0	0	0	0	2	2	2
ZNF77	0	0	0	0	2	0	0	0	0	2	2	2
ZNF774	0	0	0	0	2	0	0	0	0	2	2	2
ZNF788P	0	0	0	0	0	2	0	0	0	2	2	2
ZNF8	0	0	0	0	0	2	0	0	0	2	2	2
ZNF816-ZNF321P	0	0	0	0	2	0	0	0	0	2	2	2
ZNF823	0	0	0	0	2	0	0	0	0	2	2	2
ZNF829	0	0	0	0	2	0	0	0	0	2	2	2
ZNF84	0	0	0	0	2	0	0	0	0	2	2	2
ZNF843	0	0	0	0	2	0	0	0	0	2	2	2
ZNF92P2	0	0	0	0	0	0	0	2	0	2	2	2
ZNRD1	0	0	0	0	2	0	0	0	0	2	2	2
ZNRF4	0	0	0	0	2	0	0	0	0	2	2	2
ZP3	0	0	0	0	2	0	0	0	0	2	2	2
ZPLD1	0	0	0	0	2	0	0	0	0	2	2	2
ZPR1	0	0	0	0	1	0	0	1	0	2	2	2
ZRANB2	0	0	0	0	2	0	0	0	0	2	2	2
ZSCAN26	0	0	0	0	2	0	0	0	0	2	2	2
ZSCAN29	0	0	0	0	2	0	0	0	0	2	2	2
ZSCAN32	0	0	0	0	2	0	0	0	0	2	2	2
ZSWIM3	0	0	0	0	2	0	0	0	0	2	2	2
ZUP1	0	0	0	0	2	0	0	0	0	2	2	2
ZYG11A	1	0	0	0	1	0	0	0	0	2	2	2
B4GALT3	0	0	0	0	3	2	0	0	0	5	1	1
APBB1	0	0	0	0	3	0	0	0	0	3	1	1
ATP6AP1	0	0	0	0	3	0	0	0	0	3	1	1
CCDC84	0	0	0	0	3	0	0	0	0	3	1	1
CXXC5	0	0	0	0	3	0	0	0	0	3	1	1
DDX3Y	0	0	0	0	3	0	0	0	0	3	1	1
FAHD2A	0	0	0	0	3	0	0	0	0	3	1	1
FAM184B	0	0	0	0	3	0	0	0	0	3	1	1
FGF3	0	0	0	0	3	0	0	0	0	3	1	1
HSF2	0	0	0	0	3	0	0	0	0	3	1	1
ID3	0	0	0	0	3	0	0	0	0	3	1	1
KIFC1	0	0	0	0	2	1	0	0	0	3	1	1
KLHL10	0	0	0	0	2	1	0	0	0	3	1	1
NCK1	0	0	0	0	3	0	0	0	0	3	1	1
NPY2R	0	0	0	0	3	0	0	0	0	3	1	1
NUCB1	0	0	0	0	3	0	0	0	0	3	1	1
OR3A3	0	0	0	0	3	0	0	0	0	3	1	1
OR4D6	0	1	0	0	2	0	0	0	0	3	1	1
PCDHA3	0	0	0	0	3	0	0	0	0	3	1	1
PGAP1	0	0	0	0	3	0	0	0	0	3	1	1
PRSS48	0	0	0	0	3	0	0	0	0	3	1	1
PUS10	0	0	0	0	3	0	0	0	0	3	1	1
RASSF9	0	0	0	0	2	1	0	0	0	3	1	1
RBM44	0	1	0	0	2	0	0	0	0	3	1	1
RFWD3	0	0	0	0	3	0	0	0	0	3	1	1
RNF208	0	1	0	0	2	0	0	0	0	3	1	1
SGF29	0	0	0	0	3	0	0	0	0	3	1	1
SLC7A1	0	0	0	0	3	0	0	0	0	3	1	1
SLC9A6	0	0	0	0	3	0	0	0	0	3	1	1
SQOR	0	0	0	0	3	0	0	0	0	3	1	1
TAS2R14	0	0	0	0	3	0	0	0	0	3	1	1
TERF2	0	0	0	0	3	0	0	0	0	3	1	1
TMEM145	0	1	0	0	2	0	0	0	0	3	1	1
TMEM198	0	0	0	0	3	0	0	0	0	3	1	1
TPCN2	0	0	0	0	3	0	0	0	0	3	1	1
USPL1	0	0	0	0	3	0	0	0	0	3	1	1
AAMP	0	0	0	0	1	1	0	0	0	2	1	1
ABCB7	0	0	0	0	1	0	0	1	0	2	1	1
AC004593.3	0	0	0	0	2	0	0	0	0	2	1	1
AC090517.4	0	0	0	0	2	0	0	0	0	2	1	1
AC131160.1	0	0	0	0	2	0	0	0	0	2	1	1
ACOT4	0	0	0	0	2	0	0	0	0	2	1	1
ACTA1	0	0	0	0	2	0	0	0	0	2	1	1
ADAMTS5	0	0	0	0	2	0	0	0	0	2	1	1
AFM	0	0	0	0	2	0	0	0	0	2	1	1
AGBL1	0	0	0	0	2	0	0	0	0	2	1	1
AGT	0	0	0	0	2	0	0	0	0	2	1	1
AL645922.1	0	0	0	0	2	0	0	0	0	2	1	1
ANHX	0	0	0	0	2	0	0	0	0	2	1	1
ANKRD42	0	0	0	0	2	0	0	0	0	2	1	1
APOL6	0	0	0	0	2	0	0	0	0	2	1	1
ARHGAP1	0	1	0	0	1	0	0	0	0	2	1	1
ARMC8	0	0	0	0	1	1	0	0	0	2	1	1
ARSH	0	0	0	0	2	0	0	0	0	2	1	1
ASB2	0	0	0	0	1	0	1	0	0	2	1	1
ATE1	0	0	0	0	1	1	0	0	0	2	1	1
ATP5MG	0	0	0	0	1	1	0	0	0	2	1	1
B9D2	0	0	0	0	2	0	0	0	0	2	1	1
BBS7	0	0	0	0	2	0	0	0	0	2	1	1
BEND7	0	0	0	0	2	0	0	0	0	2	1	1
BUB1	0	0	0	0	2	0	0	0	0	2	1	1
C14orf177	0	0	0	0	1	1	0	0	0	2	1	1
C1orf116	0	0	0	0	2	0	0	0	0	2	1	1
C5	0	0	0	0	2	0	0	0	0	2	1	1
C6orf203	0	1	0	0	1	0	0	0	0	2	1	1
CADM2	0	0	0	0	2	0	0	0	0	2	1	1
CALCA	0	0	0	0	2	0	0	0	0	2	1	1
CAMKK2	0	0	0	0	2	0	0	0	0	2	1	1
CCDC190	0	0	0	0	2	0	0	0	0	2	1	1
CCR7	0	0	0	0	2	0	0	0	0	2	1	1
CCT2	0	0	0	0	2	0	0	0	0	2	1	1
CDK10	0	0	0	0	2	0	0	0	0	2	1	1
CEACAM1	0	0	0	0	2	0	0	0	0	2	1	1
CES2	0	0	0	0	2	0	0	0	0	2	1	1
CHGB	0	0	0	0	2	0	0	0	0	2	1	1
CLN8	0	0	0	0	2	0	0	0	0	2	1	1
CMTM2	0	0	0	0	2	0	0	0	0	2	1	1
CNBP	0	0	0	0	2	0	0	0	0	2	1	1
COL21A1	0	0	0	0	2	0	0	0	0	2	1	1
CPTP	0	0	0	0	2	0	0	0	0	2	1	1
CRIP1	0	0	0	0	2	0	0	0	0	2	1	1
CRYZ	0	0	0	0	1	1	0	0	0	2	1	1
CSTF2	0	0	0	0	2	0	0	0	0	2	1	1
CTU2	0	0	0	0	2	0	0	0	0	2	1	1
CXCL16	0	1	0	0	1	0	0	0	0	2	1	1
CXCR5	0	0	0	0	2	0	0	0	0	2	1	1
CXCR6	0	0	0	0	2	0	0	0	0	2	1	1
CXorf21	0	1	0	0	1	0	0	0	0	2	1	1
DBNL	0	0	0	0	2	0	0	0	0	2	1	1
DCAKD	0	0	0	0	2	0	0	0	0	2	1	1
DGAT2L6	0	0	0	0	1	1	0	0	0	2	1	1
DNTT	0	0	0	0	2	0	0	0	0	2	1	1
DPH2	0	0	0	0	2	0	0	0	0	2	1	1
DRAXIN	0	0	0	0	2	0	0	0	0	2	1	1
DTL	0	0	0	0	2	0	0	0	0	2	1	1
DUXB	0	0	0	0	2	0	0	0	0	2	1	1
EFNB3	0	0	0	0	2	0	0	0	0	2	1	1
EIF4A3	1	0	0	0	1	0	0	0	0	2	1	1
EIF5	0	0	0	0	2	0	0	0	0	2	1	1
ELAVL3	1	0	0	0	1	0	0	0	0	2	1	1
ELF1	0	0	0	0	2	0	0	0	0	2	1	1
ETNK2	0	0	0	0	2	0	0	0	0	2	1	1
FAM161A	0	0	0	0	1	1	0	0	0	2	1	1
FAM163A	0	0	0	0	2	0	0	0	0	2	1	1
FAM185A	0	0	0	0	2	0	0	0	0	2	1	1
FAM19A4	0	0	0	0	2	0	0	0	0	2	1	1
FAM50B	0	0	0	0	2	0	0	0	0	2	1	1
FHL3	0	0	0	0	2	0	0	0	0	2	1	1
FP565260.1	0	0	0	0	2	0	0	0	0	2	1	1
GAGE1	0	0	0	0	2	0	0	0	0	2	1	1
GCKR	0	0	0	0	1	0	0	0	1	2	1	1
GFI1	0	0	0	0	2	0	0	0	0	2	1	1
GK3P	0	0	0	0	1	1	0	0	0	2	1	1
GNB1L	0	0	0	0	2	0	0	0	0	2	1	1
GOT1	0	0	0	0	2	0	0	0	0	2	1	1
GPS2	0	0	0	0	1	1	0	0	0	2	1	1
GRPR	0	0	0	0	1	0	0	1	0	2	1	1
GSTM2	0	0	0	0	2	0	0	0	0	2	1	1
HIST1H1A	0	1	0	0	1	0	0	0	0	2	1	1
HIST1H2BJ	0	0	0	0	2	0	0	0	0	2	1	1
HTR5A	0	0	0	0	2	0	0	0	0	2	1	1
IFI44L	0	0	0	0	2	0	0	0	0	2	1	1
IFT22	0	0	0	0	2	0	0	0	0	2	1	1
IL17C	0	0	0	0	2	0	0	0	0	2	1	1
IL1A	0	0	0	0	2	0	0	0	0	2	1	1
JTB	0	0	0	0	1	1	0	0	0	2	1	1
KCND3	0	0	0	0	2	0	0	0	0	2	1	1
KCNIP1	0	0	0	0	2	0	0	0	0	2	1	1
KCNJ8	0	0	0	0	2	0	0	0	0	2	1	1
KIAA0100	0	0	0	0	2	0	0	0	0	2	1	1
KRT14	0	0	0	0	2	0	0	0	0	2	1	1
KRT84	0	0	0	0	2	0	0	0	0	2	1	1
LETMD1	0	0	0	0	2	0	0	0	0	2	1	1
LIPJ	0	0	0	0	2	0	0	0	0	2	1	1
LMNTD1	0	0	0	0	1	1	0	0	0	2	1	1
LOXL4	0	0	0	0	2	0	0	0	0	2	1	1
LRR1	0	0	0	0	2	0	0	0	0	2	1	1
LRRC36	0	1	0	0	1	0	0	0	0	2	1	1
LYPD8	0	0	0	0	2	0	0	0	0	2	1	1
LZIC	0	0	0	0	2	0	0	0	0	2	1	1
MAD2L1	0	0	0	0	2	0	0	0	0	2	1	1
MAGEE2	0	0	0	0	2	0	0	0	0	2	1	1
MAP3K8	0	0	0	0	2	0	0	0	0	2	1	1
MSRB1	0	0	0	0	2	0	0	0	0	2	1	1
MTMR7	0	0	0	0	2	0	0	0	0	2	1	1
MX2	0	0	0	0	2	0	0	0	0	2	1	1
MXD3	0	0	0	0	2	0	0	0	0	2	1	1
MXD4	0	0	0	0	2	0	0	0	0	2	1	1
MYEF2	0	0	0	0	1	1	0	0	0	2	1	1
MYNN	0	0	0	0	2	0	0	0	0	2	1	1
MYRIP	0	0	0	0	2	0	0	0	0	2	1	1
N4BP2L2	0	0	0	0	2	0	0	0	0	2	1	1
NAB2	0	0	0	0	2	0	0	0	0	2	1	1
NDRG2	0	0	0	0	2	0	0	0	0	2	1	1
NKX3-1	0	0	0	0	2	0	0	0	0	2	1	1
NMD3	0	0	0	0	2	0	0	0	0	2	1	1
NPL	0	0	0	0	1	1	0	0	0	2	1	1
NUF2	0	0	0	0	2	0	0	0	0	2	1	1
OR11A1	0	0	0	0	1	1	0	0	0	2	1	1
OR1K1	0	0	0	0	1	1	0	0	0	2	1	1
OR2AG2	0	0	0	0	2	0	0	0	0	2	1	1
OR5L1	1	1	0	0	0	0	0	0	0	2	1	1
OR6F1	0	0	0	0	2	0	0	0	0	2	1	1
OTUD6A	0	0	0	0	2	0	0	0	0	2	1	1
P4HA2	0	0	0	0	2	0	0	0	0	2	1	1
PAGE2	0	0	0	0	2	0	0	0	0	2	1	1
PALB2	0	0	0	0	2	0	0	0	0	2	1	1
PALM	0	0	0	0	2	0	0	0	0	2	1	1
PAQR8	0	0	0	0	2	0	0	0	0	2	1	1
PCSK9	0	0	0	0	2	0	0	0	0	2	1	1
PGBD1	0	0	0	0	2	0	0	0	0	2	1	1
PGLYRP3	0	0	0	0	2	0	0	0	0	2	1	1
PHACTR1	0	0	0	0	1	0	0	1	0	2	1	1
PHKA1	0	0	0	0	2	0	0	0	0	2	1	1
PIAS1	0	0	0	0	2	0	0	0	0	2	1	1
PICALM	0	0	0	0	2	0	0	0	0	2	1	1
PLEKHD1	0	0	0	0	2	0	0	0	0	2	1	1
PLPP4	0	0	0	0	2	0	0	0	0	2	1	1
PNPT1	0	0	0	0	1	1	0	0	0	2	1	1
PPID	0	0	0	0	2	0	0	0	0	2	1	1
PPP2CB	0	0	0	0	1	1	0	0	0	2	1	1
PPP2R5D	0	0	0	0	1	1	0	0	0	2	1	1
PRCC	0	0	0	0	2	0	0	0	0	2	1	1
PRL	0	0	0	0	0	2	0	0	0	2	1	1
PRPS1	0	0	0	0	2	0	0	0	0	2	1	1
PRR27	0	0	0	0	2	0	0	0	0	2	1	1
PTK6	0	0	0	0	2	0	0	0	0	2	1	1
PTPDC1	0	0	0	0	2	0	0	0	0	2	1	1
QRSL1	0	0	0	0	2	0	0	0	0	2	1	1
QTRT2	0	0	0	0	2	0	0	0	0	2	1	1
RANBP6	0	1	0	0	1	0	0	0	0	2	1	1
RASGEF1C	0	0	0	0	2	0	0	0	0	2	1	1
RBM7	0	0	0	0	2	0	0	0	0	2	1	1
RDH8	0	0	0	0	2	0	0	0	0	2	1	1
REN	0	0	0	0	2	0	0	0	0	2	1	1
RHO	0	0	0	0	2	0	0	0	0	2	1	1
RNF168	0	0	0	0	2	0	0	0	0	2	1	1
RSRC1	0	0	0	0	2	0	0	0	0	2	1	1
RTRAF	0	0	0	0	1	1	0	0	0	2	1	1
SAMD14	0	0	0	0	2	0	0	0	0	2	1	1
SAP30BP	0	0	0	0	2	0	0	0	0	2	1	1
SATL1	0	0	0	0	2	0	0	0	0	2	1	1
SCGB2A2	0	0	0	0	2	0	0	0	0	2	1	1
SEC24C	0	0	0	0	2	0	0	0	0	2	1	1
SELP	0	0	0	0	2	0	0	0	0	2	1	1
SERP2	0	0	0	0	2	0	0	0	0	2	1	1
SLC25A32	0	0	0	0	2	0	0	0	0	2	1	1
SLC25A42	0	0	0	0	2	0	0	0	0	2	1	1
SLC37A2	0	0	0	0	2	0	0	0	0	2	1	1
SLC38A1	0	0	0	0	2	0	0	0	0	2	1	1
SLC38A2	0	0	0	0	2	0	0	0	0	2	1	1
SLC49A3	0	0	0	0	2	0	0	0	0	2	1	1
SLC7A10	0	0	0	0	2	0	0	0	0	2	1	1
SLITRK1	0	0	0	0	2	0	0	0	0	2	1	1
SLX4IP	0	0	0	0	2	0	0	0	0	2	1	1
SMC1B	0	0	0	0	1	0	0	1	0	2	1	1
SMCR8	0	0	0	0	2	0	0	0	0	2	1	1
SNX20	0	0	0	0	2	0	0	0	0	2	1	1
SOCS4	0	0	0	0	1	1	0	0	0	2	1	1
SP140L	0	0	0	0	2	0	0	0	0	2	1	1
SPANXB1	0	0	0	0	2	0	0	0	0	2	1	1
SPC25	0	0	0	0	2	0	0	0	0	2	1	1
SPICE1	0	0	0	0	2	0	0	0	0	2	1	1
SSRP1	0	1	0	0	1	0	0	0	0	2	1	1
SSX2IP	0	0	0	0	2	0	0	0	0	2	1	1
ST14	0	0	0	0	2	0	0	0	0	2	1	1
STRBP	0	0	0	0	2	0	0	0	0	2	1	1
STS	0	1	0	0	1	0	0	0	0	2	1	1
SULF1	0	0	0	0	2	0	0	0	0	2	1	1
SWAP70	0	0	0	0	2	0	0	0	0	2	1	1
SYT5	0	0	0	0	2	0	0	0	0	2	1	1
TADA2A	0	0	0	0	2	0	0	0	0	2	1	1
TAGAP	0	0	0	0	2	0	0	0	0	2	1	1
TCHP	0	0	0	0	2	0	0	0	0	2	1	1
THAP7	0	0	0	0	2	0	0	0	0	2	1	1
TIMD4	0	0	0	0	1	1	0	0	0	2	1	1
TLE1	0	0	0	0	2	0	0	0	0	2	1	1
TM6SF1	0	0	0	0	2	0	0	0	0	2	1	1
TMEM206	0	0	0	0	2	0	0	0	0	2	1	1
TMEM217	0	0	0	0	2	0	0	0	0	2	1	1
TMEM245	0	0	0	0	2	0	0	0	0	2	1	1
TMEM31	0	0	0	0	2	0	0	0	0	2	1	1
TMEM35A	0	0	0	0	2	0	0	0	0	2	1	1
TMEM54	0	0	0	0	2	0	0	0	0	2	1	1
TNFSF12	0	0	0	0	2	0	0	0	0	2	1	1
TNNI2	0	0	0	0	2	0	0	0	0	2	1	1
TRBV20-1	0	0	0	0	1	0	0	0	1	2	1	1
TRIM28	0	0	0	0	1	1	0	0	0	2	1	1
TSGA10	0	0	0	0	2	0	0	0	0	2	1	1
TTC23	0	0	0	0	2	0	0	0	0	2	1	1
TUBA4A	0	0	0	0	2	0	0	0	0	2	1	1
TUBB6	0	0	0	0	2	0	0	0	0	2	1	1
UGT3A2	0	0	0	0	2	0	0	0	0	2	1	1
UNC5C	0	0	0	0	2	0	0	0	0	2	1	1
UROC1	0	0	0	0	2	0	0	0	0	2	1	1
USP13	0	0	0	0	2	0	0	0	0	2	1	1
USP9Y	0	0	0	0	1	1	0	0	0	2	1	1
VANGL1	0	0	0	0	2	0	0	0	0	2	1	1
VNN1	0	0	0	0	2	0	0	0	0	2	1	1
VPS36	0	0	0	0	1	0	0	1	0	2	1	1
WDR31	0	0	0	0	2	0	0	0	0	2	1	1
YAP1	0	0	0	0	2	0	0	0	0	2	1	1
ZBTB6	0	0	0	0	2	0	0	0	0	2	1	1
ZCCHC24	0	0	0	0	2	0	0	0	0	2	1	1
ZFY	0	0	0	0	1	0	0	1	0	2	1	1
ZMYM6	0	0	0	0	2	0	0	0	0	2	1	1
ZNF114	0	0	0	0	2	0	0	0	0	2	1	1
ZNF354C	0	0	0	0	1	1	0	0	0	2	1	1
ZNF383	0	0	0	0	2	0	0	0	0	2	1	1
ZNF766	0	0	0	0	2	0	0	0	0	2	1	1
AAAS	0	0	0	0	1	0	0	0	0	1	1	1
AADAC	0	0	0	0	1	0	0	0	0	1	1	1
AADACL2	0	0	0	0	0	1	0	0	0	1	1	1
AAGAB	0	0	0	0	1	0	0	0	0	1	1	1
AANAT	0	0	0	0	1	0	0	0	0	1	1	1
AAR2	0	0	0	0	1	0	0	0	0	1	1	1
AARD	0	0	0	0	1	0	0	0	0	1	1	1
ABCD2	0	0	0	0	1	0	0	0	0	1	1	1
ABCE1	0	1	0	0	0	0	0	0	0	1	1	1
ABCG1	0	0	0	0	1	0	0	0	0	1	1	1
ABHD11	0	0	0	0	1	0	0	0	0	1	1	1
ABHD12B	0	0	0	0	1	0	0	0	0	1	1	1
ABHD13	0	0	0	0	1	0	0	0	0	1	1	1
ABHD2	0	0	0	0	1	0	0	0	0	1	1	1
ABHD5	0	0	0	0	0	0	0	0	1	1	1	1
AC002094.3	0	0	0	0	1	0	0	0	0	1	1	1
AC003045.1	0	0	0	0	0	0	0	1	0	1	1	1
AC004039.1	0	0	0	0	0	0	0	1	0	1	1	1
AC004870.4	0	0	0	0	0	0	0	1	0	1	1	1
AC005006.1	0	0	0	0	0	0	0	1	0	1	1	1
AC005301.1	0	0	0	0	0	0	0	1	0	1	1	1
AC005303.1	0	0	0	0	0	0	0	1	0	1	1	1
AC006206.2	0	0	0	0	0	0	0	1	0	1	1	1
AC006455.8	0	0	0	0	0	0	0	1	0	1	1	1
AC007040.2	0	0	0	0	1	0	0	0	0	1	1	1
AC007064.4	0	0	0	0	0	0	0	1	0	1	1	1
AC008825.1	0	0	0	0	0	0	0	1	0	1	1	1
AC008878.3	0	0	0	0	1	0	0	0	0	1	1	1
AC008991.1	0	0	0	0	0	0	0	1	0	1	1	1
AC009542.2	0	0	0	0	0	0	0	1	0	1	1	1
AC009597.1	0	0	0	0	0	0	0	1	0	1	1	1
AC010149.1	0	0	0	0	0	0	0	1	0	1	1	1
AC010967.1	0	0	0	0	0	0	0	1	0	1	1	1
AC011124.1	0	0	0	0	0	0	0	1	0	1	1	1
AC011445.1	0	0	0	0	0	0	0	1	0	1	1	1
AC011462.1	0	0	0	0	1	0	0	0	0	1	1	1
AC011726.3	0	0	0	0	0	0	0	1	0	1	1	1
AC015802.6	0	0	0	0	1	0	0	0	0	1	1	1
AC015813.2	0	0	0	0	1	0	0	0	0	1	1	1
AC016831.3	0	0	0	0	0	0	0	1	0	1	1	1
AC018709.1	0	0	0	0	1	0	0	0	0	1	1	1
AC022201.1	0	0	0	0	0	0	0	1	0	1	1	1
AC022335.1	0	0	0	0	1	0	0	0	0	1	1	1
AC023055.1	0	0	0	0	1	0	0	0	0	1	1	1
AC024592.3	0	0	0	0	1	0	0	0	0	1	1	1
AC025165.3	0	0	0	0	0	0	0	1	0	1	1	1
AC025287.4	0	0	0	0	1	0	0	0	0	1	1	1
AC026412.1	0	0	0	0	0	0	0	1	0	1	1	1
AC027306.1	0	0	0	0	0	0	0	1	0	1	1	1
AC034154.1	0	0	0	0	0	0	0	1	0	1	1	1
AC058822.1	0	0	0	0	1	0	0	0	0	1	1	1
AC063944.1	0	0	0	0	0	0	0	1	0	1	1	1
AC068112.1	0	0	0	0	0	0	0	1	0	1	1	1
AC068481.1	0	0	0	0	0	0	0	1	0	1	1	1
AC079325.2	0	0	0	0	1	0	0	0	0	1	1	1
AC079760.1	0	0	0	0	0	0	0	1	0	1	1	1
AC084116.1	0	0	0	0	0	0	0	1	0	1	1	1
AC084757.2	0	0	0	0	0	0	0	1	0	1	1	1
AC084879.1	0	0	0	0	0	0	0	1	0	1	1	1
AC084880.2	0	0	0	0	0	0	0	1	0	1	1	1
AC090912.1	0	0	0	0	0	0	0	1	0	1	1	1
AC091493.1	0	0	0	0	0	0	0	1	0	1	1	1
AC091980.2	0	0	0	0	1	0	0	0	0	1	1	1
AC092143.1	0	0	1	0	0	0	0	0	0	1	1	1
AC092375.1	0	0	0	0	0	0	0	1	0	1	1	1
AC093162.2	0	0	0	0	0	0	0	1	0	1	1	1
AC093331.2	0	0	0	0	0	0	0	1	0	1	1	1
AC096888.1	0	0	0	0	0	0	0	1	0	1	1	1
AC100781.1	0	0	0	0	0	0	0	1	0	1	1	1
AC100848.1	0	0	0	0	0	0	0	1	0	1	1	1
AC104758.4	0	0	0	0	0	0	0	1	0	1	1	1
AC107871.1	0	0	0	0	1	0	0	0	0	1	1	1
AC107959.5	0	0	0	0	1	0	0	0	0	1	1	1
AC108156.1	0	0	0	0	0	0	0	1	0	1	1	1
AC113554.1	0	0	0	0	0	0	0	1	0	1	1	1
AC114550.2	0	0	0	0	0	0	0	1	0	1	1	1
AC125611.4	0	0	0	0	0	0	0	1	0	1	1	1
AC127029.2	0	0	0	0	0	0	0	1	0	1	1	1
AC131097.2	0	0	0	0	1	0	0	0	0	1	1	1
AC133561.1	0	0	0	0	0	0	0	1	0	1	1	1
AC134878.2	0	0	0	0	0	0	0	1	0	1	1	1
AC135068.1	0	0	0	0	1	0	0	0	0	1	1	1
AC139530.2	0	0	0	0	1	0	0	0	0	1	1	1
AC233280.2	0	0	0	0	0	0	0	1	0	1	1	1
AC233723.1	0	0	0	0	1	0	0	0	0	1	1	1
AC233724.16	0	0	0	0	1	0	0	0	0	1	1	1
AC239809.3	0	0	0	0	0	0	0	1	0	1	1	1
AC243725.1	0	0	0	0	0	0	0	1	0	1	1	1
